Location,Date,Sentiments
kerala,2020-05-13,1
gujarat,2020-05-13,0
maharashtra,2020-05-13,0
uttar pradesh,2020-05-13,0
gujarat,2020-05-13,0
delhi,2020-05-13,0
delhi,2020-05-13,-1
chandigarh,2020-05-13,1
uttar pradesh,2020-05-13,-1
gujarat,2020-05-13,0
delhi,2020-05-13,1
chandigarh,2020-05-13,0
karnataka,2020-05-13,-1
karnataka,2020-05-13,0
west bengal,2020-05-13,-1
goa,2020-05-13,-1
chandigarh,2020-05-13,1
delhi,2020-05-13,1
haryana,2020-05-13,1
karnataka,2020-05-13,-1
goa,2020-05-13,0
andhra pradesh,2020-05-13,1
delhi,2020-05-13,1
goa,2020-05-13,-1
maharashtra,2020-05-13,0
karnataka,2020-05-13,0
delhi,2020-05-13,0
bihar,2020-05-13,0
chandigarh,2020-05-13,-1
chandigarh,2020-05-13,-1
west bengal,2020-05-13,1
chandigarh,2020-05-13,-1
gujarat,2020-05-13,1
maharashtra,2020-05-13,0
madhya pradesh,2020-05-13,1
west bengal,2020-05-13,1
odisha,2020-05-13,1
maharashtra,2020-05-13,1
delhi,2020-05-13,-1
chandigarh,2020-05-13,0
tripura,2020-05-13,1
kerala,2020-05-13,1
himachal pradesh,2020-05-13,1
bihar,2020-05-13,0
karnataka,2020-05-13,0
goa,2020-05-13,0
gujarat,2020-05-13,0
assam,2020-05-13,0
karnataka,2020-05-13,0
gujarat,2020-05-13,0
himachal pradesh,2020-05-13,1
uttar pradesh,2020-05-13,0
delhi,2020-05-13,0
rajasthan,2020-05-13,1
delhi,2020-05-13,0
uttar pradesh,2020-05-13,0
nagaland,2020-05-13,0
maharashtra,2020-05-13,0
chandigarh,2020-05-13,1
karnataka,2020-05-13,0
goa,2020-05-13,0
goa,2020-05-13,0
himachal pradesh,2020-05-13,0
bihar,2020-05-13,1
maharashtra,2020-05-13,1
jharkhand,2020-05-13,0
karnataka,2020-05-13,-1
tamil nadu,2020-05-13,0
tamil nadu,2020-05-13,1
west bengal,2020-05-13,1
karnataka,2020-05-13,0
maharashtra,2020-05-13,1
gujarat,2020-05-13,1
punjab,2020-05-13,1
bihar,2020-05-13,-1
chandigarh,2020-05-13,1
uttar pradesh,2020-05-14,-1
chandigarh,2020-05-14,0
west bengal,2020-05-14,0
karnataka,2020-05-14,-1
uttar pradesh,2020-05-14,0
chandigarh,2020-05-14,0
jharkhand,2020-05-14,0
maharashtra,2020-05-14,0
bihar,2020-05-14,1
tamil nadu,2020-05-14,1
gujarat,2020-05-14,0
karnataka,2020-05-14,0
gujarat,2020-05-14,0
goa,2020-05-14,1
gujarat,2020-05-14,0
madhya pradesh,2020-05-14,-1
delhi,2020-05-14,-1
goa,2020-05-14,0
chandigarh,2020-05-14,-1
delhi,2020-05-14,-1
goa,2020-05-14,-1
maharashtra,2020-05-14,0
maharashtra,2020-05-14,0
maharashtra,2020-05-14,1
karnataka,2020-05-14,0
bihar,2020-05-14,0
gujarat,2020-05-14,-1
maharashtra,2020-05-14,0
gujarat,2020-05-14,0
madhya pradesh,2020-05-14,0
gujarat,2020-05-14,0
west bengal,2020-05-14,1
chandigarh,2020-05-14,-1
gujarat,2020-05-14,-1
bihar,2020-05-14,0
gujarat,2020-05-14,-1
tamil nadu,2020-05-14,0
west bengal,2020-05-14,0
delhi,2020-05-14,0
odisha,2020-05-14,0
madhya pradesh,2020-05-14,0
bihar,2020-05-14,1
karnataka,2020-05-14,0
kerala,2020-05-14,1
uttar pradesh,2020-05-14,-1
chandigarh,2020-05-14,0
odisha,2020-05-14,0
haryana,2020-05-14,-1
jharkhand,2020-05-14,1
tripura,2020-05-14,1
odisha,2020-05-14,-1
punjab,2020-05-14,-1
west bengal,2020-05-14,0
maharashtra,2020-05-14,0
kerala,2020-05-14,0
tamil nadu,2020-05-14,1
delhi,2020-05-14,1
jharkhand,2020-05-14,0
madhya pradesh,2020-05-14,1
kerala,2020-05-14,1
karnataka,2020-05-14,1
uttar pradesh,2020-05-14,0
gujarat,2020-05-14,1
delhi,2020-05-14,-1
uttar pradesh,2020-05-14,1
uttar pradesh,2020-05-14,1
chandigarh,2020-05-14,1
gujarat,2020-05-14,0
andhra pradesh,2020-05-14,1
punjab,2020-05-14,-1
karnataka,2020-05-14,1
chandigarh,2020-05-14,-1
goa,2020-05-14,1
gujarat,2020-05-14,-1
haryana,2020-05-14,1
gujarat,2020-05-14,1
goa,2020-05-14,0
west bengal,2020-05-14,0
gujarat,2020-05-14,0
chandigarh,2020-05-14,0
gujarat,2020-05-14,1
gujarat,2020-05-14,1
chandigarh,2020-05-14,0
gujarat,2020-05-14,1
gujarat,2020-05-14,1
bihar,2020-05-14,0
punjab,2020-05-14,0
gujarat,2020-05-14,-1
gujarat,2020-05-14,-1
chandigarh,2020-05-14,0
gujarat,2020-05-14,1
karnataka,2020-05-14,-1
gujarat,2020-05-14,1
gujarat,2020-05-14,0
gujarat,2020-05-14,1
chandigarh,2020-05-14,-1
delhi,2020-05-14,0
maharashtra,2020-05-14,0
gujarat,2020-05-14,-1
uttar pradesh,2020-05-14,-1
uttar pradesh,2020-05-14,0
punjab,2020-05-14,1
maharashtra,2020-05-14,1
gujarat,2020-05-14,1
gujarat,2020-05-14,1
assam,2020-05-14,0
chandigarh,2020-05-14,0
gujarat,2020-05-14,0
chandigarh,2020-05-14,0
maharashtra,2020-05-14,-1
delhi,2020-05-14,0
uttar pradesh,2020-05-14,0
tripura,2020-05-14,0
gujarat,2020-05-14,0
tripura,2020-05-14,0
gujarat,2020-05-14,0
kerala,2020-05-14,1
gujarat,2020-05-14,1
delhi,2020-05-14,1
chandigarh,2020-05-14,1
gujarat,2020-05-14,0
gujarat,2020-05-14,1
uttar pradesh,2020-05-14,-1
chandigarh,2020-05-14,0
gujarat,2020-05-14,1
punjab,2020-05-14,0
gujarat,2020-05-14,1
kerala,2020-05-14,1
gujarat,2020-05-14,1
chandigarh,2020-05-14,0
tripura,2020-05-14,1
delhi,2020-05-14,1
delhi,2020-05-14,0
gujarat,2020-05-14,0
goa,2020-05-14,1
delhi,2020-05-14,0
gujarat,2020-05-14,0
gujarat,2020-05-14,0
delhi,2020-05-14,0
bihar,2020-05-14,1
rajasthan,2020-05-14,0
delhi,2020-05-14,1
bihar,2020-05-14,0
madhya pradesh,2020-05-14,1
tripura,2020-05-14,1
delhi,2020-05-14,-1
madhya pradesh,2020-05-14,1
tamil nadu,2020-05-14,1
madhya pradesh,2020-05-14,-1
gujarat,2020-05-14,0
kerala,2020-05-14,1
himachal pradesh,2020-05-14,1
chandigarh,2020-05-14,1
uttar pradesh,2020-05-14,0
delhi,2020-05-14,-1
bihar,2020-05-14,1
tamil nadu,2020-05-14,-1
madhya pradesh,2020-05-14,-1
gujarat,2020-05-14,0
tamil nadu,2020-05-14,1
chandigarh,2020-05-14,1
uttar pradesh,2020-05-14,-1
goa,2020-05-14,0
gujarat,2020-05-14,1
jharkhand,2020-05-14,1
uttar pradesh,2020-05-14,1
haryana,2020-05-14,1
kerala,2020-05-14,-1
delhi,2020-05-14,0
delhi,2020-05-14,0
tamil nadu,2020-05-14,-1
madhya pradesh,2020-05-14,1
jharkhand,2020-05-14,0
kerala,2020-05-14,0
uttar pradesh,2020-05-14,0
delhi,2020-05-14,1
punjab,2020-05-14,1
kerala,2020-05-14,-1
delhi,2020-05-14,0
tamil nadu,2020-05-14,1
chhattisgarh,2020-05-14,-1
goa,2020-05-14,1
uttar pradesh,2020-05-14,0
bihar,2020-05-14,0
delhi,2020-05-14,-1
tamil nadu,2020-05-14,1
uttar pradesh,2020-05-14,-1
gujarat,2020-05-14,-1
goa,2020-05-14,1
west bengal,2020-05-14,1
tripura,2020-05-14,0
punjab,2020-05-14,1
uttar pradesh,2020-05-14,0
punjab,2020-05-14,1
chandigarh,2020-05-14,0
rajasthan,2020-05-14,1
odisha,2020-05-14,1
bihar,2020-05-14,0
haryana,2020-05-14,0
tamil nadu,2020-05-14,1
kerala,2020-05-14,1
goa,2020-05-14,-1
chandigarh,2020-05-14,1
delhi,2020-05-14,1
odisha,2020-05-14,1
jammu and kashmir,2020-05-14,1
punjab,2020-05-14,1
delhi,2020-05-14,0
jammu and kashmir,2020-05-14,1
jammu and kashmir,2020-05-14,1
bihar,2020-05-14,0
jammu and kashmir,2020-05-14,1
gujarat,2020-05-14,1
goa,2020-05-14,0
uttar pradesh,2020-05-14,0
chandigarh,2020-05-14,1
delhi,2020-05-14,1
madhya pradesh,2020-05-14,1
karnataka,2020-05-14,0
goa,2020-05-14,1
goa,2020-05-14,1
goa,2020-05-14,0
goa,2020-05-14,-1
goa,2020-05-14,0
maharashtra,2020-05-14,1
maharashtra,2020-05-14,0
delhi,2020-05-14,0
maharashtra,2020-05-14,0
himachal pradesh,2020-05-14,1
uttar pradesh,2020-05-14,-1
uttar pradesh,2020-05-14,1
delhi,2020-05-14,0
punjab,2020-05-14,0
chandigarh,2020-05-14,-1
delhi,2020-05-14,0
delhi,2020-05-14,1
maharashtra,2020-05-14,0
gujarat,2020-05-14,0
maharashtra,2020-05-14,0
gujarat,2020-05-14,0
delhi,2020-05-14,1
daman and diu,2020-05-14,0
madhya pradesh,2020-05-14,1
goa,2020-05-14,0
delhi,2020-05-14,1
gujarat,2020-05-14,1
maharashtra,2020-05-14,1
madhya pradesh,2020-05-14,1
goa,2020-05-14,-1
tripura,2020-05-14,1
karnataka,2020-05-14,-1
delhi,2020-05-14,-1
maharashtra,2020-05-14,1
maharashtra,2020-05-14,1
tamil nadu,2020-05-14,1
kerala,2020-05-14,1
rajasthan,2020-05-14,0
delhi,2020-05-14,1
daman and diu,2020-05-14,1
rajasthan,2020-05-14,-1
goa,2020-05-14,1
andhra pradesh,2020-05-14,0
chandigarh,2020-05-14,-1
gujarat,2020-05-14,0
karnataka,2020-05-14,0
himachal pradesh,2020-05-14,1
nagaland,2020-05-14,1
chandigarh,2020-05-14,0
west bengal,2020-05-14,1
jharkhand,2020-05-14,1
andhra pradesh,2020-05-14,0
tamil nadu,2020-05-14,0
gujarat,2020-05-14,0
andhra pradesh,2020-05-14,-1
rajasthan,2020-05-14,0
bihar,2020-05-14,1
bihar,2020-05-14,0
madhya pradesh,2020-05-14,-1
goa,2020-05-14,1
maharashtra,2020-05-14,1
chandigarh,2020-05-14,0
tripura,2020-05-16,0
uttar pradesh,2020-05-16,1
gujarat,2020-05-16,0
gujarat,2020-05-16,1
madhya pradesh,2020-05-16,0
haryana,2020-05-16,0
tripura,2020-05-16,0
sikkim,2020-05-16,1
haryana,2020-05-16,0
gujarat,2020-05-16,0
tamil nadu,2020-05-16,1
kerala,2020-05-16,-1
uttar pradesh,2020-05-16,-1
goa,2020-05-16,-1
sikkim,2020-05-16,0
himachal pradesh,2020-05-16,0
maharashtra,2020-05-16,-1
bihar,2020-05-16,-1
uttar pradesh,2020-05-16,1
goa,2020-05-16,1
tamil nadu,2020-05-16,0
delhi,2020-05-16,1
madhya pradesh,2020-05-16,0
tamil nadu,2020-05-16,0
jammu and kashmir,2020-05-16,1
karnataka,2020-05-16,-1
jammu and kashmir,2020-05-16,0
maharashtra,2020-05-16,1
assam,2020-05-16,1
jammu and kashmir,2020-05-16,-1
chandigarh,2020-05-16,0
jammu and kashmir,2020-05-16,-1
haryana,2020-05-16,1
jammu and kashmir,2020-05-16,1
jharkhand,2020-05-16,0
rajasthan,2020-05-16,0
chandigarh,2020-05-16,1
madhya pradesh,2020-05-16,1
mizoram,2020-05-16,0
maharashtra,2020-05-16,0
gujarat,2020-05-16,-1
karnataka,2020-05-16,-1
jammu and kashmir,2020-05-16,0
goa,2020-05-16,1
gujarat,2020-05-16,1
tripura,2020-05-16,1
jammu and kashmir,2020-05-16,0
delhi,2020-05-16,1
jammu and kashmir,2020-05-16,1
jammu and kashmir,2020-05-16,-1
jammu and kashmir,2020-05-16,1
jammu and kashmir,2020-05-16,0
uttar pradesh,2020-05-16,1
jammu and kashmir,2020-05-16,1
bihar,2020-05-16,0
uttar pradesh,2020-05-16,1
tripura,2020-05-16,1
tamil nadu,2020-05-16,1
haryana,2020-05-16,0
uttar pradesh,2020-05-16,0
bihar,2020-05-16,-1
west bengal,2020-05-16,0
chandigarh,2020-05-16,-1
uttar pradesh,2020-05-16,1
jharkhand,2020-05-16,0
tripura,2020-05-16,0
west bengal,2020-05-16,0
maharashtra,2020-05-16,0
haryana,2020-05-16,0
haryana,2020-05-16,0
haryana,2020-05-16,-1
goa,2020-05-16,0
punjab,2020-05-16,0
chandigarh,2020-05-16,1
haryana,2020-05-16,0
odisha,2020-05-16,1
tripura,2020-05-16,1
tamil nadu,2020-05-16,0
uttar pradesh,2020-05-16,1
andhra pradesh,2020-05-16,1
chandigarh,2020-05-16,1
haryana,2020-05-16,0
haryana,2020-05-16,1
karnataka,2020-05-16,1
haryana,2020-05-16,1
uttarakhand,2020-05-16,0
west bengal,2020-05-16,-1
uttar pradesh,2020-05-16,1
tripura,2020-05-16,0
bihar,2020-05-16,1
maharashtra,2020-05-16,1
west bengal,2020-05-16,0
karnataka,2020-05-16,1
maharashtra,2020-05-16,0
kerala,2020-05-16,1
bihar,2020-05-16,0
goa,2020-05-16,1
tripura,2020-05-16,1
andhra pradesh,2020-05-16,0
tamil nadu,2020-05-16,0
delhi,2020-05-16,1
himachal pradesh,2020-05-16,0
andhra pradesh,2020-05-16,0
haryana,2020-05-16,0
delhi,2020-05-16,0
delhi,2020-05-16,1
andhra pradesh,2020-05-16,1
kerala,2020-05-16,0
delhi,2020-05-16,1
chandigarh,2020-05-16,1
delhi,2020-05-16,0
chandigarh,2020-05-16,1
karnataka,2020-05-16,1
uttar pradesh,2020-05-16,1
uttar pradesh,2020-05-16,1
west bengal,2020-05-16,-1
himachal pradesh,2020-05-16,-1
goa,2020-05-16,-1
karnataka,2020-05-16,1
tamil nadu,2020-05-16,0
jharkhand,2020-05-16,1
karnataka,2020-05-16,-1
gujarat,2020-05-16,1
goa,2020-05-16,1
goa,2020-05-16,1
goa,2020-05-16,1
delhi,2020-05-16,0
west bengal,2020-05-16,0
chandigarh,2020-05-16,0
goa,2020-05-16,1
goa,2020-05-16,1
punjab,2020-05-16,1
punjab,2020-05-16,1
punjab,2020-05-16,1
jharkhand,2020-05-16,1
punjab,2020-05-16,1
maharashtra,2020-05-16,-1
jharkhand,2020-05-16,1
west bengal,2020-05-16,0
karnataka,2020-05-16,-1
bihar,2020-05-16,-1
gujarat,2020-05-16,1
karnataka,2020-05-16,0
manipur,2020-05-16,0
chandigarh,2020-05-16,1
punjab,2020-05-16,-1
gujarat,2020-05-16,1
chandigarh,2020-05-16,0
gujarat,2020-05-16,0
tamil nadu,2020-05-16,0
uttar pradesh,2020-05-16,0
chandigarh,2020-05-16,-1
uttar pradesh,2020-05-16,-1
west bengal,2020-05-16,0
chandigarh,2020-05-16,0
gujarat,2020-05-16,1
gujarat,2020-05-16,1
delhi,2020-05-16,0
goa,2020-05-16,1
gujarat,2020-05-16,1
karnataka,2020-05-16,1
west bengal,2020-05-16,0
uttar pradesh,2020-05-16,0
karnataka,2020-05-16,0
kerala,2020-05-16,0
chandigarh,2020-05-16,0
odisha,2020-05-16,1
rajasthan,2020-05-16,-1
odisha,2020-05-16,1
uttar pradesh,2020-05-16,0
punjab,2020-05-16,0
bihar,2020-05-16,1
west bengal,2020-05-16,0
jharkhand,2020-05-16,0
jammu and kashmir,2020-05-16,1
tamil nadu,2020-05-16,-1
delhi,2020-05-16,1
maharashtra,2020-05-16,1
maharashtra,2020-05-16,1
kerala,2020-05-16,1
maharashtra,2020-05-16,0
uttar pradesh,2020-05-16,1
assam,2020-05-16,1
gujarat,2020-05-16,1
maharashtra,2020-05-16,1
gujarat,2020-05-16,0
bihar,2020-05-16,1
karnataka,2020-05-16,1
maharashtra,2020-05-16,-1
gujarat,2020-05-16,0
kerala,2020-05-16,0
rajasthan,2020-05-16,0
maharashtra,2020-05-16,-1
rajasthan,2020-05-16,0
uttarakhand,2020-05-16,-1
gujarat,2020-05-16,0
karnataka,2020-05-16,-1
gujarat,2020-05-16,1
gujarat,2020-05-16,0
jharkhand,2020-05-16,0
rajasthan,2020-05-16,1
gujarat,2020-05-16,0
haryana,2020-05-16,-1
maharashtra,2020-05-16,1
uttar pradesh,2020-05-16,1
west bengal,2020-05-16,0
jharkhand,2020-05-16,0
maharashtra,2020-05-16,0
maharashtra,2020-05-16,0
chandigarh,2020-05-16,1
kerala,2020-05-16,1
delhi,2020-05-16,0
madhya pradesh,2020-05-16,0
rajasthan,2020-05-16,1
chandigarh,2020-05-16,1
west bengal,2020-05-16,0
assam,2020-05-16,0
gujarat,2020-05-16,0
west bengal,2020-05-16,-1
gujarat,2020-05-16,1
chandigarh,2020-05-16,0
punjab,2020-05-16,0
bihar,2020-05-16,0
mizoram,2020-05-16,1
rajasthan,2020-05-16,-1
gujarat,2020-05-16,0
gujarat,2020-05-16,0
gujarat,2020-05-16,0
maharashtra,2020-05-16,1
gujarat,2020-05-16,1
gujarat,2020-05-16,0
maharashtra,2020-05-16,1
tamil nadu,2020-05-16,0
andhra pradesh,2020-05-16,0
manipur,2020-05-16,1
madhya pradesh,2020-05-16,0
rajasthan,2020-05-16,0
rajasthan,2020-05-16,0
karnataka,2020-05-16,1
himachal pradesh,2020-05-16,1
himachal pradesh,2020-05-16,1
kerala,2020-05-16,1
odisha,2020-05-16,0
gujarat,2020-05-16,0
gujarat,2020-05-16,0
madhya pradesh,2020-05-16,0
karnataka,2020-05-16,0
manipur,2020-05-16,0
chandigarh,2020-05-16,0
west bengal,2020-05-16,1
bihar,2020-05-16,1
maharashtra,2020-05-16,0
uttar pradesh,2020-05-16,1
chhattisgarh,2020-05-16,1
tamil nadu,2020-05-16,1
gujarat,2020-05-16,1
tamil nadu,2020-05-16,1
chandigarh,2020-05-16,0
uttar pradesh,2020-05-17,-1
bihar,2020-05-17,0
madhya pradesh,2020-05-17,1
gujarat,2020-05-17,0
odisha,2020-05-17,1
maharashtra,2020-05-17,-1
madhya pradesh,2020-05-17,-1
bihar,2020-05-17,1
bihar,2020-05-17,0
maharashtra,2020-05-17,1
west bengal,2020-05-17,1
maharashtra,2020-05-17,-1
kerala,2020-05-17,-1
madhya pradesh,2020-05-17,-1
delhi,2020-05-17,1
bihar,2020-05-17,0
madhya pradesh,2020-05-17,-1
tamil nadu,2020-05-17,1
west bengal,2020-05-17,0
delhi,2020-05-17,-1
gujarat,2020-05-17,-1
gujarat,2020-05-17,1
delhi,2020-05-17,1
chhattisgarh,2020-05-17,0
kerala,2020-05-17,1
himachal pradesh,2020-05-17,1
bihar,2020-05-17,0
bihar,2020-05-17,0
maharashtra,2020-05-17,1
bihar,2020-05-17,0
karnataka,2020-05-17,-1
madhya pradesh,2020-05-17,1
chhattisgarh,2020-05-17,-1
gujarat,2020-05-17,1
kerala,2020-05-17,-1
bihar,2020-05-17,1
chandigarh,2020-05-17,1
odisha,2020-05-17,0
maharashtra,2020-05-17,0
madhya pradesh,2020-05-17,0
kerala,2020-05-17,1
madhya pradesh,2020-05-17,-1
madhya pradesh,2020-05-17,1
tamil nadu,2020-05-17,0
jharkhand,2020-05-17,1
delhi,2020-05-17,0
goa,2020-05-17,0
bihar,2020-05-17,0
madhya pradesh,2020-05-17,0
rajasthan,2020-05-17,-1
tamil nadu,2020-05-17,0
haryana,2020-05-17,0
west bengal,2020-05-17,0
assam,2020-05-17,1
rajasthan,2020-05-17,1
west bengal,2020-05-17,1
chandigarh,2020-05-17,0
madhya pradesh,2020-05-17,-1
chandigarh,2020-05-17,0
madhya pradesh,2020-05-17,1
dadra and nagar haveli,2020-05-17,1
tamil nadu,2020-05-17,-1
rajasthan,2020-05-17,0
bihar,2020-05-17,0
madhya pradesh,2020-05-17,0
chhattisgarh,2020-05-17,1
gujarat,2020-05-17,1
west bengal,2020-05-17,-1
rajasthan,2020-05-17,0
bihar,2020-05-17,0
rajasthan,2020-05-17,0
rajasthan,2020-05-17,-1
bihar,2020-05-17,0
chandigarh,2020-05-17,0
punjab,2020-05-17,-1
rajasthan,2020-05-17,0
rajasthan,2020-05-17,0
rajasthan,2020-05-17,0
bihar,2020-05-17,-1
chhattisgarh,2020-05-17,0
tamil nadu,2020-05-17,1
bihar,2020-05-17,1
rajasthan,2020-05-17,0
madhya pradesh,2020-05-17,-1
uttar pradesh,2020-05-17,-1
madhya pradesh,2020-05-17,0
uttar pradesh,2020-05-17,0
rajasthan,2020-05-17,0
madhya pradesh,2020-05-17,0
chandigarh,2020-05-17,1
delhi,2020-05-17,1
karnataka,2020-05-17,0
bihar,2020-05-17,0
rajasthan,2020-05-17,0
maharashtra,2020-05-17,0
rajasthan,2020-05-17,0
madhya pradesh,2020-05-17,0
madhya pradesh,2020-05-17,0
rajasthan,2020-05-17,0
uttar pradesh,2020-05-17,0
himachal pradesh,2020-05-17,-1
rajasthan,2020-05-17,0
rajasthan,2020-05-17,-1
madhya pradesh,2020-05-17,0
bihar,2020-05-17,1
rajasthan,2020-05-17,0
rajasthan,2020-05-17,0
gujarat,2020-05-17,-1
madhya pradesh,2020-05-17,-1
maharashtra,2020-05-17,0
himachal pradesh,2020-05-17,-1
chandigarh,2020-05-17,1
rajasthan,2020-05-17,0
rajasthan,2020-05-17,0
chhattisgarh,2020-05-17,0
rajasthan,2020-05-17,0
uttar pradesh,2020-05-17,0
assam,2020-05-17,-1
maharashtra,2020-05-17,1
mizoram,2020-05-17,0
west bengal,2020-05-17,0
rajasthan,2020-05-17,0
rajasthan,2020-05-17,-1
kerala,2020-05-17,1
chandigarh,2020-05-17,1
bihar,2020-05-17,0
tamil nadu,2020-05-17,0
bihar,2020-05-17,0
west bengal,2020-05-17,0
rajasthan,2020-05-17,0
rajasthan,2020-05-17,0
karnataka,2020-05-17,0
tamil nadu,2020-05-17,1
chandigarh,2020-05-17,0
jharkhand,2020-05-17,1
rajasthan,2020-05-17,0
chhattisgarh,2020-05-17,0
goa,2020-05-17,0
west bengal,2020-05-17,0
maharashtra,2020-05-17,0
rajasthan,2020-05-17,0
gujarat,2020-05-17,0
rajasthan,2020-05-17,0
rajasthan,2020-05-17,1
bihar,2020-05-17,0
kerala,2020-05-17,1
maharashtra,2020-05-17,0
haryana,2020-05-17,1
himachal pradesh,2020-05-17,-1
delhi,2020-05-17,-1
himachal pradesh,2020-05-17,1
bihar,2020-05-17,1
odisha,2020-05-17,1
rajasthan,2020-05-17,0
himachal pradesh,2020-05-17,0
bihar,2020-05-17,0
west bengal,2020-05-17,0
west bengal,2020-05-17,-1
assam,2020-05-17,1
assam,2020-05-17,1
bihar,2020-05-17,0
gujarat,2020-05-17,-1
chandigarh,2020-05-17,1
bihar,2020-05-17,0
goa,2020-05-17,-1
kerala,2020-05-17,1
delhi,2020-05-17,0
west bengal,2020-05-17,0
gujarat,2020-05-17,-1
maharashtra,2020-05-17,1
madhya pradesh,2020-05-17,-1
gujarat,2020-05-17,1
delhi,2020-05-17,-1
madhya pradesh,2020-05-17,1
west bengal,2020-05-17,0
west bengal,2020-05-17,0
tamil nadu,2020-05-17,0
chandigarh,2020-05-17,0
bihar,2020-05-17,-1
gujarat,2020-05-17,0
west bengal,2020-05-17,0
madhya pradesh,2020-05-17,-1
tamil nadu,2020-05-17,0
chandigarh,2020-05-17,1
manipur,2020-05-17,1
maharashtra,2020-05-17,-1
madhya pradesh,2020-05-17,0
tamil nadu,2020-05-17,1
himachal pradesh,2020-05-17,0
maharashtra,2020-05-17,0
gujarat,2020-05-17,1
rajasthan,2020-05-17,-1
goa,2020-05-17,1
himachal pradesh,2020-05-17,1
uttar pradesh,2020-05-17,1
chhattisgarh,2020-05-17,1
bihar,2020-05-17,1
punjab,2020-05-17,0
chhattisgarh,2020-05-17,-1
madhya pradesh,2020-05-17,0
rajasthan,2020-05-17,-1
madhya pradesh,2020-05-17,0
tamil nadu,2020-05-17,-1
delhi,2020-05-17,1
madhya pradesh,2020-05-17,0
tamil nadu,2020-05-17,0
chandigarh,2020-05-17,1
haryana,2020-05-17,0
madhya pradesh,2020-05-17,0
uttar pradesh,2020-05-17,1
rajasthan,2020-05-17,0
bihar,2020-05-17,1
rajasthan,2020-05-17,0
kerala,2020-05-17,0
goa,2020-05-17,0
punjab,2020-05-17,0
maharashtra,2020-05-17,0
maharashtra,2020-05-17,1
uttar pradesh,2020-05-17,-1
tamil nadu,2020-05-17,-1
rajasthan,2020-05-17,-1
chhattisgarh,2020-05-17,-1
chandigarh,2020-05-17,0
haryana,2020-05-17,0
bihar,2020-05-17,1
tamil nadu,2020-05-17,-1
chandigarh,2020-05-17,-1
chhattisgarh,2020-05-17,0
haryana,2020-05-17,1
uttar pradesh,2020-05-17,1
goa,2020-05-17,-1
chhattisgarh,2020-05-17,-1
chhattisgarh,2020-05-17,-1
rajasthan,2020-05-17,-1
delhi,2020-05-17,0
chhattisgarh,2020-05-17,0
delhi,2020-05-17,1
madhya pradesh,2020-05-17,1
bihar,2020-05-17,0
chhattisgarh,2020-05-17,0
chhattisgarh,2020-05-17,-1
madhya pradesh,2020-05-17,1
madhya pradesh,2020-05-17,-1
chhattisgarh,2020-05-17,-1
bihar,2020-05-17,1
chandigarh,2020-05-17,-1
madhya pradesh,2020-05-17,0
delhi,2020-05-17,1
west bengal,2020-05-17,1
madhya pradesh,2020-05-17,-1
tamil nadu,2020-05-17,-1
west bengal,2020-05-17,1
tamil nadu,2020-05-17,1
chhattisgarh,2020-05-17,0
chhattisgarh,2020-05-17,0
maharashtra,2020-05-17,1
uttar pradesh,2020-05-17,1
kerala,2020-05-17,0
nagaland,2020-05-17,1
rajasthan,2020-05-17,1
delhi,2020-05-17,1
rajasthan,2020-05-17,0
bihar,2020-05-17,0
andhra pradesh,2020-05-17,0
madhya pradesh,2020-05-17,-1
madhya pradesh,2020-05-17,1
tamil nadu,2020-05-17,0
assam,2020-05-17,0
tamil nadu,2020-05-17,1
nagaland,2020-05-17,1
delhi,2020-05-17,0
tamil nadu,2020-05-17,-1
madhya pradesh,2020-05-17,1
madhya pradesh,2020-05-17,1
uttar pradesh,2020-05-17,1
uttar pradesh,2020-05-17,1
assam,2020-05-17,1
bihar,2020-05-17,-1
tamil nadu,2020-05-17,0
goa,2020-05-17,1
gujarat,2020-05-17,-1
madhya pradesh,2020-05-17,1
maharashtra,2020-05-17,0
madhya pradesh,2020-05-17,1
kerala,2020-05-17,-1
madhya pradesh,2020-05-17,0
punjab,2020-05-17,-1
tamil nadu,2020-05-17,0
rajasthan,2020-05-17,1
kerala,2020-05-17,-1
gujarat,2020-05-17,1
west bengal,2020-05-17,-1
chhattisgarh,2020-05-17,0
chhattisgarh,2020-05-17,-1
madhya pradesh,2020-05-17,0
chhattisgarh,2020-05-17,0
rajasthan,2020-05-17,0
gujarat,2020-05-17,0
gujarat,2020-05-17,0
chhattisgarh,2020-05-17,0
chhattisgarh,2020-05-17,0
chhattisgarh,2020-05-17,-1
madhya pradesh,2020-05-17,0
karnataka,2020-05-17,0
delhi,2020-05-17,1
kerala,2020-05-17,0
chhattisgarh,2020-05-17,0
chhattisgarh,2020-05-17,0
gujarat,2020-05-17,0
chhattisgarh,2020-05-17,0
gujarat,2020-05-17,0
uttar pradesh,2020-05-17,0
kerala,2020-05-17,0
gujarat,2020-05-17,0
maharashtra,2020-05-17,-1
west bengal,2020-05-17,0
maharashtra,2020-05-17,1
gujarat,2020-05-17,0
kerala,2020-05-17,0
rajasthan,2020-05-17,1
gujarat,2020-05-17,0
gujarat,2020-05-17,0
tamil nadu,2020-05-17,1
gujarat,2020-05-17,0
gujarat,2020-05-17,-1
jammu and kashmir,2020-05-17,1
bihar,2020-05-17,0
tamil nadu,2020-05-17,0
karnataka,2020-05-17,0
gujarat,2020-05-17,0
tamil nadu,2020-05-17,0
